"","YEAR","FAC_NO","FACILITY_NAME","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","COUNTY_NAME","LICENSED_BED_SIZE","TYPE_CONTROL_DESC","TEACH_RURAL","TOC_Acute","TOC_SN_IC","TOC_Psych","TOC_Chem_Dep","TOC_Rehab","TOC_Unknown","Sex_Male","Sex_Female","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","RaceGrp_White","RaceGrp_Black","RaceGrp_Hispanic","RaceGrp_Asian","RaceGrp_Native_Am","RaceGrp_Other","RaceGrp_Unknown","Admt_Home","Admt_Resid_Care","Admt_Ambul_Surgery","Admt_SN_IC","Admt_Acute_Inpt_Hosp_Care","Admt_Other_Inpt_Hosp_Care","Admt_Newborn","Admt_Prison_Jail","Admt_Other","Admt_Unknown","Route_Your_ER","Route_Not_Your_ER","Route_Unknown","Adm_Scheduled","Adm_Unscheduled","Adm_Newborn","Adm_Unknown","Disp_Routine","Disp_Resid_Care","Disp_Prison_Jail","Disp_Against_Medical_Advice","Disp_Died","Disp_Home_Health","Disp_Unknown","DNR_Yes","DNR_No","DNR_Unknown","Payer_Medicare","Payer_Medi_Cal","Payer_Priv_Coverage","Payer_Workers_Comp","Payer_County_Indigent_Prog","Payer_Other_Government","Payer_Other_Indigent","Payer_Self_Pay","Payer_Other_Payer","Payer_Unknown","Dx_Infections","Dx_Neoplasms","dx_Endocrine","Dx_Blood_Disorders","Dx_Psychoses_Neuroses","Dx_Nervous_System","Dx_Circulatory","Dx_Respiratory","Dx_Digestive","Dx_Genitourinary","Dx_All_Pregnancies","Dx_Skin_disorders","Dx_Musculoskeletal","Dx_Congenital_anomalies","Dx_Perinatal_disorders","Dx_Symptoms","Dx_Injuries_Drugs_Complications","Dx_Other_Reasons","Dx_Births","Pr_Nervous_System","Pr_Endocrine_System","Pr_Eye","Pr_Ear","Pr_Nose_Mouth_Pharynx","Pr_Respiratory","Pr_Cardiovascular","Pr_Blood_Lymph_Organs","Pr_Digestive","Pr_Urinary","Pr_OB_Procedures","Pr_Musculoskeletal","Pr_Skin","Pr_Diagnostic_Therapeutic","Pr_Other_Interventions","Pr_None","EC_Accidental_Poisoning","EC_Misadventures_Complication","EC_Accidental_Falls","EC_Fire_Accidents","EC_Natural_Environment","EC_Submersion_Suffocation_Foreig","EC_Other_Accidents","EC_Adverse_Effects_of_Drugs","EC_Self_Inflicted","EC_Inflicted_by_Others","EC_Undetermined","EC_War","EC_Late_Effects_of_Injury","EC_None","Dsch_Days","Disp_SN_IC_Care","EC_Rail_Motor_Vehicle","Pr_Reproductive_System","Disp_Acute_Care","MSSA_DESIGNATION","Disp_Rehab","Disp_Disaster_Care_Site","Disp_Childrens_or_cancer","Disp_Hospice_Care","Disp_Psychiatric_Care","Disp_CAH","Disp_Other_Care","Disp_Invalid_Blank","Dx_Birth_Defects","Dx_Cancer","Dx_Ear","Dx_Eye","PR_General","PR_Imaging","PR_Radiation_Oncology","PR_Nuclear_Medicine","PR_New_Technologies","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Adverse_Incident","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","EC_NonTrans_Drowning_Subm","Route_No_ER","Adm_Emergency","Adm_Urgent","Adm_NA","Adm_Trauma","Admt_Clinic_Dr","Admt_DistinctPartXfer","Admt_Hosp_Dif","Admt_HospiceFacility","Zip_CA_Resident","Zip_Foreign","Zip_Homeless","Zip_Out_of_State","Zip_Unknown","Zip_Blank_Invalid","eth_Hispanic","eth_NonHispanic","eth_Unknown","eth_Blank_Invalid","Racegrp_aman","Racegrp_multirace","Racegrp_nhpi","dx_Symptoms_Signs_NEC","Dx_Residual","Admt_Disaster_Care_Site"
"788",2013,"430837","O'CONNOR HOSPITAL - SAN JOSE","2105 FOREST AVENUE","SAN JOSE","95128","SANTA CLARA","300-499","Non-Profit","NA",14521,24,0,0,0,0,5501,9044,0,3647,371,1758,1739,791,985,1259,1482,2513,0,4591,362,4998,4225,39,239,91,10574,228,8,551,86,7,3079,1,11,0,6473,8072,0,3210,8248,3087,0,10979,81,1,95,310,1120,0,536,14009,0,4669,2721,3840,46,0,3,0,2045,1221,0,836,398,387,118,101,139,1477,1034,1337,561,3208,266,506,8,121,239,654,69,3086,120,17,7,2,32,234,1015,25,1273,60,3081,744,142,1607,17,5888,43,295,401,2,11,18,58,399,18,6,6,0,54,13215,55767,1718,19,281,173,NA,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789",2013,"560501","OJAI VALLEY COMMUNITY HOSPITAL","1306 MARICOPA HIGHWAY","OJAI","93023","VENTURA","1-49","Non-Profit","Small/Rural",751,278,0,0,0,0,428,601,0,3,13,23,36,58,129,171,180,416,0,981,4,30,6,0,6,2,656,56,1,49,266,0,0,1,0,0,622,407,0,203,826,0,0,382,31,1,9,55,216,0,277,752,0,673,98,212,1,0,0,0,44,0,1,75,22,19,10,13,25,119,126,139,65,0,20,49,0,0,19,98,230,0,12,0,0,0,0,10,19,0,109,0,0,65,10,315,2,481,11,47,92,0,2,2,31,90,11,1,5,1,27,706,15204,191,3,6,108,NA,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",2013,"300225","ORANGE COAST MEMORIAL MEDICAL CENTER","9920 TALBERT AVENUE","FOUNTAIN VALLEY","92708","ORANGE","200-299","Non-Profit","NA",13968,0,0,0,0,0,5518,8449,1,1689,95,1052,1583,1501,1843,1959,2029,2216,1,7348,255,2884,3048,12,333,88,11854,19,4,76,238,4,1663,0,110,0,7161,6807,0,3175,9132,1660,1,10233,59,2,0,224,1843,0,638,13330,0,5601,1943,5477,77,412,132,0,326,0,0,584,905,690,221,77,217,1695,763,1802,779,1751,210,847,12,35,711,864,150,1655,185,38,1,0,24,252,954,45,2073,149,1651,1051,248,5152,38,1470,43,1069,445,1,14,28,127,578,22,7,10,0,31,11572,50636,1344,21,637,196,NA,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",2013,"040937","OROVILLE HOSPITAL","2767 OLIVE HIGHWAY","OROVILLE","95966","BUTTE","100-149","Non-Profit","NA",10803,482,0,0,0,0,4814,6471,0,613,229,941,918,1291,2005,1911,1665,1712,0,9545,354,557,393,270,147,19,10010,17,177,117,496,0,426,42,0,0,9235,2050,0,902,9955,428,0,8641,16,31,483,177,544,0,1170,10115,0,5404,3093,1253,60,835,166,61,400,13,0,2410,211,376,68,144,297,1248,709,1189,538,546,296,446,5,25,940,947,462,428,71,8,6,1,35,164,291,15,1053,129,443,500,185,1238,10,6889,261,348,389,6,56,16,162,513,68,32,27,0,71,9266,44635,1046,70,247,273,NA,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",2013,"331293","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","3865 JACKSON STREET","RIVERSIDE","92503","RIVERSIDE","150-199","Non-Profit","NA",10652,0,0,0,0,0,3906,6746,0,2170,348,1380,1154,940,1270,1347,1052,991,0,4436,791,4912,269,13,227,4,8294,0,0,370,84,40,1860,1,2,1,4948,5704,0,3603,5179,1870,0,7810,0,3,206,209,651,0,188,10464,0,2984,4663,2204,78,39,58,216,408,0,2,574,226,471,107,69,110,840,831,1142,465,2017,153,747,7,107,449,445,27,1865,45,19,1,3,22,126,428,8,1263,66,1913,881,98,2748,26,2805,33,260,223,0,7,9,76,114,23,6,3,0,8,9882,41550,1349,8,200,332,NA,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793",2013,"491001","PETALUMA VALLEY HOSPITAL","400 NORTH MCDOWELL BOULEVARD","PETALUMA","94954","SONOMA","50-99","Non-Profit","NA",2923,0,0,0,0,0,1156,1767,0,446,50,304,301,195,346,350,370,561,0,2140,50,619,83,2,22,7,2422,0,2,33,12,21,433,0,0,0,1804,1119,0,480,2008,432,3,2123,18,1,37,38,173,0,208,2715,0,1153,892,537,19,0,86,182,54,0,0,184,47,92,32,28,39,375,256,358,137,456,50,126,1,8,103,189,11,431,12,0,0,0,1,19,110,1,283,34,436,219,40,968,10,753,18,133,110,1,4,12,29,218,19,2,4,0,9,2352,8924,340,12,37,167,NA,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",2013,"190243","PIH HOSPITAL - DOWNEY","11500 BROOKSHIRE AVENUE","DOWNEY","90241","LOS ANGELES","150-199","Non-Profit","NA",11592,0,0,0,0,0,4704,6888,0,1349,153,1072,1113,928,1333,1705,1868,2071,0,2114,635,7890,342,7,572,32,8794,196,55,611,162,1,1330,4,439,0,7015,4577,0,1348,8910,1332,2,7949,89,4,143,212,1204,6,266,11326,0,4868,2793,3259,29,89,25,0,392,137,0,927,357,505,174,49,217,1669,855,1333,659,1488,216,548,6,16,665,566,10,1332,183,44,1,3,32,134,1362,13,1028,87,1364,671,99,2501,18,3792,34,397,400,1,10,22,89,376,13,6,8,0,54,10159,38848,1474,23,260,457,NA,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795",2013,"190630","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 NORTH GAREY AVENUE","POMONA","91767","LOS ANGELES","300-499","Non-Profit","NA",26136,0,0,0,0,0,9291,16845,0,7709,949,4539,2986,1459,1822,2076,2087,2509,0,7656,1761,12979,1252,9,2479,0,18524,29,12,719,266,81,6502,3,0,0,10597,15539,0,3364,16220,6537,15,22066,12,9,298,435,861,0,504,25632,0,4296,14771,5620,36,0,25,0,1063,325,0,1180,590,633,267,127,308,2418,1448,1888,862,7081,302,642,24,217,649,938,65,6497,321,25,7,3,42,268,1517,33,2078,511,6695,890,305,7125,31,5800,50,703,584,1,44,39,122,487,50,31,25,0,36,23914,106211,1538,50,485,435,NA,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796",2013,"190631","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","12401 EAST WASHINGTON BLVD.","WHITTIER","90602","LOS ANGELES","500+","Non-Profit","NA",22627,687,0,0,232,0,9101,14444,1,4595,372,2175,3035,1538,2075,2603,3004,4149,0,6215,204,13271,3791,22,37,6,16861,240,271,526,1270,39,4046,2,291,0,11134,12412,0,3386,16077,4083,0,15628,70,2,107,370,3865,0,995,22551,0,9461,3695,6454,63,0,426,0,3444,3,0,1606,801,615,150,90,331,2954,1375,2204,861,4242,394,976,17,153,672,1418,635,4052,297,34,4,2,47,312,1957,56,2142,202,4035,1413,317,2476,69,9234,64,1352,764,2,58,26,237,1279,31,23,14,0,73,19586,90303,2850,37,949,387,NA,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",2013,"190385","PROVIDENCE HOLY CROSS MEDICAL CENTER","15031 RINALDI STREET","MISSION HILLS","91345","LOS ANGELES","300-499","Non-Profit","NA",18622,39,0,0,173,0,7590,11243,1,3075,438,2481,2000,1377,1949,2337,2364,2813,0,6054,731,10366,824,6,814,39,14263,190,23,652,589,4,3020,3,86,4,9858,8976,0,2491,13313,3022,8,13822,100,11,164,413,1742,0,659,18175,0,6447,6206,4928,61,0,453,205,514,20,0,943,764,476,187,64,295,2135,1234,1881,930,3369,243,718,10,48,525,1689,300,3023,240,62,17,6,60,416,1720,30,2047,177,3008,1219,318,3079,14,5704,53,862,647,2,31,43,175,842,42,119,12,0,87,15514,88724,2030,405,717,298,NA,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",2013,"190680","PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","1300 WEST SEVENTH STREET","SAN PEDRO","90732","LOS ANGELES","200-299","Non-Profit","NA",5545,862,543,147,297,2,3321,4075,0,624,135,704,682,763,992,1051,931,1514,0,3222,601,2660,236,2,654,21,5235,68,10,244,1046,112,614,60,7,0,4003,3393,0,1115,5655,614,12,4809,164,63,99,179,551,4,321,7075,0,3256,1974,1572,43,0,298,114,133,6,0,502,175,210,95,968,139,609,660,697,334,697,199,297,1,10,335,353,501,614,63,21,2,0,6,59,265,12,527,64,616,329,97,1867,5,3344,26,151,277,1,16,14,48,218,47,15,20,0,74,6466,73450,923,23,119,405,NA,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799",2013,"190470","PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE","4101 TORRANCE BOULEVARD","TORRANCE","90503","LOS ANGELES","300-499","Non-Profit","NA",20086,2152,0,0,0,0,8665,13572,1,3287,364,1764,2351,1628,2275,2764,3124,4681,0,9096,3160,5646,3068,7,1227,34,16666,90,1,331,2450,6,2683,3,8,0,12066,10172,0,5471,14029,2693,45,15468,171,2,212,609,2177,3,420,21818,0,9380,3972,7431,154,0,470,320,456,55,0,1283,966,616,236,147,387,3138,1711,2278,1168,2898,438,1497,30,103,1412,1153,81,2696,244,48,4,3,59,267,1835,56,2089,173,2654,1219,380,2171,17,9997,34,558,717,1,20,27,184,500,41,14,33,0,15,20028,96179,2738,66,1022,559,NA,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800",2013,"190758","PROVIDENCE SAINT JOSEPH MEDICAL CENTER","501 SO. BUENA VISTA","BURBANK","91505","LOS ANGELES","300-499","Non-Profit","NA",19360,0,0,0,264,0,7843,11778,3,2774,203,1849,2203,1545,2261,2614,2591,3584,0,12261,632,4846,760,7,1013,105,15770,246,8,301,590,19,2671,4,15,0,9797,9827,0,3856,13053,2681,34,14402,109,1,160,417,1857,0,492,19132,0,7379,4707,6387,115,0,367,294,320,55,0,1004,1001,763,205,81,434,2614,1314,1956,911,2870,339,890,18,83,924,1140,401,2676,284,40,9,4,42,390,1749,35,2300,198,2668,1206,296,3817,62,5551,30,558,667,1,25,31,118,580,42,16,26,0,31,17454,84401,2148,45,973,200,NA,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801",2013,"190517","PROVIDENCE TARZANA MEDICAL CENTER","18321 CLARK STREET","TARZANA","91356","LOS ANGELES","200-299","Non-Profit","NA",15680,0,0,0,0,0,5972,9704,4,3610,489,1178,1879,824,1038,1421,1769,3472,0,11746,514,2567,596,12,227,18,11994,189,9,218,699,25,2528,0,18,0,8328,7352,0,3843,9233,2529,75,11320,162,2,121,299,1780,1,543,15137,0,5955,3161,5529,32,0,610,98,290,4,1,1117,625,421,149,46,241,1818,1405,1544,730,2710,283,414,24,90,615,804,121,2523,166,47,2,1,31,224,1206,25,1440,142,2534,562,235,1472,36,6667,32,668,524,0,27,46,143,808,30,8,19,0,35,13309,66171,1672,31,890,157,NA,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",2013,"281047","QUEEN OF THE VALLEY HOSPITAL - NAPA","1000 TRANCAS STREET","NAPA","94558","NAPA","150-199","Non-Profit","NA",7581,0,0,0,264,0,3605,4238,2,902,144,626,652,539,934,1160,1186,1702,0,5814,144,1663,171,0,14,39,6065,25,18,303,437,10,798,51,138,0,4354,3491,0,823,6208,802,12,5178,39,48,50,220,607,0,781,7064,0,3788,1668,1679,81,308,185,17,119,0,0,459,330,235,71,52,113,1127,644,784,417,894,142,482,9,18,176,775,316,801,111,18,6,2,36,153,778,31,687,130,799,647,179,850,28,3147,44,608,308,0,12,45,53,413,22,15,6,0,11,6194,34267,1124,114,243,333,NA,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",2013,"370673","RADY CHILDREN'S HOSPITAL - SAN DIEGO","3020 CHILDREN'S WAY","SAN DIEGO","92123","SAN DIEGO","500+","Non-Profit","NA",17089,85,663,0,80,0,9833,8083,1,12269,5430,203,13,2,0,0,0,0,0,5713,952,8292,1127,58,1683,92,15620,12,15,23,2143,92,0,11,1,0,7223,10694,0,3361,13193,1349,14,16633,97,23,0,90,576,5,90,17827,0,75,5261,6413,0,0,4966,0,1199,1,2,587,314,806,460,729,779,299,3355,1919,555,0,393,657,1364,2223,855,1949,672,1,893,39,26,40,373,247,907,99,1727,208,0,1617,297,3024,12,8298,97,843,416,1,47,153,194,746,79,41,9,0,57,15077,104920,49,157,110,264,NA,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",2013,"361308","REDLANDS COMMUNITY HOSPITAL","350 TERRACINA BOULEVARD","REDLANDS","92373","SAN BERNARDINO","200-299","Non-Profit","NA",12779,549,923,0,0,0,5176,9075,0,2532,280,1832,1558,867,1392,1696,1911,2183,0,9161,682,3567,356,32,392,61,10275,148,128,420,734,16,2478,0,52,0,5867,8384,0,4568,7192,2487,4,10174,131,3,63,280,1703,0,820,13431,0,5469,3353,5203,95,0,0,0,131,0,0,685,465,302,64,1041,101,1175,897,1036,561,2587,142,1162,5,45,259,684,560,2480,134,41,2,0,38,186,529,11,1038,135,2505,1405,151,2665,92,4881,42,625,358,0,26,9,73,821,118,10,96,0,68,11982,52029,1547,23,438,275,NA,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805",2013,"121051","REDWOOD MEMORIAL HOSPITAL","3300 RENNER DRIVE","FORTUNA","95540","HUMBOLDT","1-49","Non-Profit","Small/Rural",1842,24,0,0,0,0,673,1193,0,405,43,286,201,123,151,237,189,231,0,1604,8,157,19,45,26,7,1426,0,14,4,50,0,371,1,0,0,829,1037,0,166,1329,371,0,1355,18,1,31,30,209,0,348,1518,0,661,644,397,3,78,26,0,57,0,0,91,23,59,20,25,17,103,173,154,91,397,54,117,1,4,27,117,21,372,8,2,0,0,2,18,36,0,114,7,372,149,31,486,10,576,17,43,61,0,3,2,9,73,8,5,11,0,6,1612,5519,138,16,55,66,NA,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806",2013,"580996","RIDEOUT MEMORIAL HOSPITAL","726 FOURTH ST","MARYSVILLE","95901","YUBA","150-199","Non-Profit","NA",14244,0,0,0,0,0,5802,8442,0,2154,275,1778,1286,1082,1874,1876,1953,1966,0,9536,361,2715,1215,88,325,4,12142,1,9,0,19,1,2069,2,1,0,8576,5668,0,1617,10553,2074,0,8867,3,23,288,336,2866,0,655,13589,0,5770,4671,2264,33,0,551,0,955,0,0,935,306,463,151,104,274,2001,1154,1470,666,2208,381,257,7,17,714,1046,17,2073,137,15,5,4,23,251,1254,22,1408,171,2083,553,245,4478,12,3258,115,651,632,3,36,30,161,790,61,35,17,0,54,11535,56253,1525,124,325,173,NA,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807",2013,"150782","RIDGECREST REGIONAL HOSPITAL","1081 NORTH CHINA LAKE BLVD.","RIDGECREST","93555","KERN","50-99","Non-Profit","Small/Rural",2279,144,0,0,0,0,926,1497,0,532,81,362,209,112,204,259,317,347,0,1912,93,247,46,8,62,55,1795,1,5,67,114,1,440,0,0,0,1155,1268,0,250,1728,445,0,1768,2,0,23,73,173,0,208,2215,0,857,596,746,6,0,138,0,79,0,1,158,45,102,15,11,22,198,271,276,80,488,48,65,2,23,31,108,35,445,19,0,1,0,0,45,12,1,167,1,448,75,37,481,0,1067,18,94,51,1,6,6,12,91,19,3,0,0,1,2110,9810,243,11,69,121,NA,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",2013,"301317","SADDLEBACK MEMORIAL MEDICAL CENTER","24451 HEALTH CENTER DRIVE","LAGUNA HILLS","92653","ORANGE","200-299","Non-Profit","NA",17542,0,0,0,0,0,6836,10706,0,2719,96,1143,2206,974,1379,1939,2408,4678,0,14311,185,884,1385,18,657,102,14419,89,51,137,69,5,2708,0,63,1,9574,7967,1,4421,10412,2708,1,11164,20,4,0,369,3400,2,1579,15963,0,8271,659,7404,42,278,428,0,460,0,0,1257,591,342,166,103,302,2429,1250,1713,668,2830,207,1121,15,11,572,1210,48,2707,151,33,5,2,27,395,1219,44,1460,161,2701,1538,233,6626,76,1712,66,969,902,0,32,47,194,740,65,5,21,1,33,14431,65629,2200,36,1159,246,NA,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",2013,"361318","SAN ANTONIO COMMUNITY HOSPITAL","999 SAN BERNARDINO ROAD","UPLAND","91786","SAN BERNARDINO","200-299","Non-Profit","NA",17468,0,0,0,0,0,7017,10451,0,2613,409,1567,1996,1571,2133,2398,2333,2448,0,7895,1279,6010,920,36,1175,153,14265,275,68,590,47,53,2151,10,9,0,10591,6875,2,3019,12283,2155,11,12620,78,12,143,363,1603,0,1113,16354,1,6384,1352,8412,80,7,362,0,783,88,0,1078,762,604,247,67,270,2686,1469,2225,1037,2273,225,715,15,67,432,1098,44,2154,245,91,5,2,48,268,1885,42,2062,163,2131,1019,232,2442,72,5942,73,563,542,2,22,39,191,671,52,17,21,0,41,15191,63059,1867,43,819,684,NA,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",2013,"150788","SAN JOAQUIN COMMUNITY HOSPITAL","2615 CHESTER AVENUE","BAKERSFIELD","93301","KERN","200-299","Non-Profit","NA",20561,0,0,0,0,0,9128,11430,3,3429,577,2750,2134,1888,2752,2909,2200,1922,0,10063,1602,7877,342,31,476,170,14969,101,7,414,76,128,3064,1246,556,0,11375,9186,0,2068,15359,3076,58,15480,60,1309,309,396,671,2,268,20293,0,6627,4371,6855,111,287,1646,7,656,0,1,1480,568,761,202,139,326,2922,1306,2033,782,3236,304,904,15,59,793,1603,53,3075,362,45,8,5,33,312,2033,27,2342,134,3037,1246,444,4200,43,5917,64,1005,763,50,40,34,312,774,123,165,58,0,55,17053,76773,1496,65,373,325,NA,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811",2013,"420514","SANTA BARBARA COTTAGE HOSPITAL","400 W. PUEBLO STREET","SANTA BARBARA","93102","SANTA BARBARA","300-499","Non-Profit","NA",18486,0,1242,0,633,0,8721,11640,0,3138,678,1950,2137,1600,2425,2647,2439,3347,0,14116,373,5230,449,18,30,145,15227,96,21,184,1294,27,2343,2,1167,0,8078,12283,0,6006,11990,2364,1,16043,116,39,148,352,1113,0,1156,19205,0,7827,3642,6822,197,0,356,0,1268,249,0,763,937,731,184,1302,332,2654,1069,2005,666,2468,210,1171,97,92,520,1894,922,2344,490,62,13,2,50,418,1896,75,2280,188,2282,1573,431,2848,159,6820,79,985,803,3,31,55,131,707,93,74,28,0,59,17042,88009,1778,271,774,214,NA,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",2013,"491064","SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY","1165 MONTGOMERY DRIVE","SANTA ROSA","95405","SONOMA","200-299","Non-Profit","NA",11968,0,0,0,258,0,5869,6356,1,1371,263,936,1018,935,1616,2011,1754,2321,1,10060,257,1540,245,33,10,81,9468,48,4,138,1207,480,874,5,2,0,7088,5138,0,1727,9622,877,0,7586,91,16,124,427,1670,0,962,11264,0,5554,2741,2593,203,0,171,763,201,0,0,727,381,325,120,153,236,1691,1058,1277,455,972,209,973,8,66,235,2100,363,877,234,10,32,6,86,269,1232,30,1193,150,881,1594,332,3401,62,2529,94,922,700,0,24,31,175,1147,72,92,33,0,163,8341,57408,1578,432,185,409,NA,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813",2013,"420522","SANTA YNEZ VALLEY COTTAGE HOSPITAL","2050 VIBORG ROAD","SOLVANG","93463","SANTA BARBARA","1-49","Non-Profit","Small/Rural",179,0,0,0,0,0,79,100,0,0,1,1,3,7,11,21,37,98,0,163,0,14,0,2,0,0,161,6,0,12,0,0,0,0,0,0,150,29,0,22,157,0,0,112,0,0,0,5,12,0,56,123,0,149,4,19,0,0,0,0,7,0,0,9,12,6,2,2,1,35,54,22,18,0,7,1,0,0,1,9,0,0,1,0,0,0,0,2,0,0,4,0,0,0,4,38,0,130,0,5,5,0,1,0,4,16,1,1,0,0,1,145,604,35,0,0,14,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
