"","oshpd_id2","FACILITY_NAME","COUNTY_NAME","LICENSE_CATEGORY_DESC","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","LICENSED_BED_SIZE","TRAUMA_CENTER_DESC","MSSA_DESIGNATION","RURAL_HOSPITAL_DESC","TEACHING_HOSPITAL_DESC","CONTROL_TYPE_DESC","ER_SERVICE_LEVEL_DESC","Sex_Female","Sex_Male","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","Asian_Pacific_Islander","Black","Hispanic or Latino","Native_American_Eskimo_Aleut","racegrp_other","racegrp_unknown","White","Acute_Care","Against_Medical_Advice","Died","Home_Health_Service","Hospice_Care","Other_Care","Other_Unknown","Prison_Jail","Psychiatric_Care","Residential_Care","Routine","SN_IC_Care","Childrens_or_Cancer","CAH","Not_Defined_Elsewhere","Medi_Cal","Medicare","Other_Payer","Private_Coverage","Uninsured","dx_Pregnancy_Childbirth","dx_Diseases_of_the_Blood","dx_Circulatory","dx_Congenital","dx_Digestive","dx_Endocrine","dx_Genitourinary","dx_Infectious","dx_Injury_Poisoning","dx_Musculoskeletal","dx_Neoplasms","dx_Nervous_System","dx_Other_Unknown","dx_Certain_Perinatal_Conditions","dx_Psychoses_Neuroses","dx_Respiratory","dx_Skin","dx_Symptoms_Signs_NEC","dx_Births","dx_Unacceptable_principal_diagno","EC_Accidental_Falls","EC_Accidental_Poisoning","EC_Adverse_Effects_of_Drugs","EC_Fire_Accidents","EC_Inflicted_by_Others","EC_Late_Effects_of_Injury","EC_Misadventures_Complication","EC_Natural_Environment","EC_None","EC_Other_Accidents","EC_Self_Inflicted","EC_Submersion_Suffocation_Foreig","EC_Undetermined","EC_War","ED_Visit","All_Other","English","Spanish","a_Sex_Female","a_Sex_Male","a_Sex_Unknown_Other","a_Age_10_19","a_Age_20_29","a_Age_30_39","a_Age_40_49","a_Age_50_59","a_Age_60_69","a_Age_70_79","a_Age_80_","a_Age_Unknown","a_Asian_Pacific_Islander","a_Black","a_Hispanic or Latino","a_racegrp_other","a_Unknown_Race","a_White","a_Native_American_Eskimo_Aleut","a_Acute_Care","a_Against_Medical_Advice","a_Died","a_Home_Health_Service","a_Other_Care","a_Other_Unknown","a_Residential_Care_Facility","a_Routine","a_SN_IC_Care","a_Prison_Jail","a_Hospice_Care","a_Psychiatric_Care","a_Childrens_or_Cancer","a_Critical_Access_Hospital","a_Not_Defined_Elsewhere","a_Medi_Cal","a_Medicare","a_Other_Payer","a_Private_Coverage","a_Uninsured","a_dx_Pregnancy_Childbirth","a_dx_Diseases_of_the_Blood","a_dx_Circulatory","a_dx_Digestive","a_dx_Endocrine","a_dx_Genitourinary","a_dx_Infectious","a_dx_Injury_Poisoning","a_dx_Musculoskeletal","a_dx_Neoplasms","a_dx_Nervous_System","a_dx_Psychoses_Neuroses","a_dx_Respiratory","a_dx_Skin","a_dx_Symptoms_Signs_NEC","a_dx_births","a_dx_Congenital","a_dx_Certain_Perinatal_Condition","a_EC_Accidental_Falls","a_EC_Accidental_Poisoning","a_EC_Adverse_Effects_of_Drugs","a_EC_Inflicted_by_Others","a_EC_Late_Effects_of_Injury","a_EC_Misadventures_Complication","a_EC_None","a_EC_Other_Accidents","a_EC_Self_Inflicted","a_EC_Submersion_Suffocation_Fore","a_EC_Fire_Accidents","a_EC_Natural_Environment","a_EC_Undetermined","a_EC_War","Inpatient_from_ED","a_All_Other_Languages","a_English","a_Spanish","YEAR","a_Age_00_09","EC_All_Transport_Types","a_EC_All_Transport_Types","a_dx_Other_Reasons","SelfPay","Unknown_inv_Payer","a_SelfPay","a_Unknown_inv_Payer","LICENSED_BED_TOTAL","ED_STATIONS_ON_1231","CONGRESS_DIST","Rehab","Disaster_Care_Site","a_Rehab","a_Disaster_Care_Site","a_Residential_Care","a_CAH","disp_Invalid_Blank","disp_Other","a_disp_Invalid_Blank","a_disp_Other","ed_lic_levl_end","dx_Birth_Defects","dx_Cancer","dx_Ear","dx_Eye","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Advrs_Incident","EC_NonTrans_Drowning_Subm","EC_Other_Factors","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","All_Other_Languages","a_dx_Birth_Defects","a_dx_Cancer","a_dx_Ear","a_dx_Eye","a_EC_Abnormal_Reaction_Later_Cx","a_EC_Med_Device_Advrs_Incident","a_EC_Supplementary_Factors","a_EC_W_Inanimate_Animate_Object","a_EC_NonTrans_Drowning_Subm","racegrp_inv_blank","Non-Hispanic or Non-Latino","eth_Unknown","eth_Blank_Invalid","a_racegrp_inv_blank","a_Non-Hispanic or Non-Latino","a_Unknown_Eth","a_eth_Blank_Invalid","racegrp_aman","racegrp_asian","racegrp_black","racegrp_multirace","racegrp_nhpi","racegrp_white","eth_Hispanic","eth_NonHispanic","disp_Acute_Care","disp_Against_Medical_Advice","disp_Died","disp_Hospice_Care","disp_Not_Defined_Elsewhere","disp_Prison_Jail","disp_Psychiatric_Care","disp_Routine","disp_SN_IC_Care","disp_CAH","disp_Childrens_or_Cancer","disp_Home_Health_Service","disp_Rehab","disp_Residential_Care","disp_Disaster_Care_Site","dx_Residual","Unknown_lang","blank_inv_lang","Zip_Foreign","a_racegrp_aman","a_racegrp_asian","a_racegrp_black","a_racegrp_multirace","a_racegrp_nhpi","a_racegrp_unknown","a_racegrp_white","a_eth_Hispanic","a_eth_NonHispanic","a_Eth_Other_Unknown","a_disp_Acute_Care","a_disp_Against_Medical_Advice","a_disp_Died","a_disp_Home_Health_Service","a_disp_Hospice_Care","a_disp_Psychiatric_Care","a_disp_Rehab","a_disp_Residential_Care","a_disp_Routine","a_disp_SN_IC_Care","a_disp_CAH","a_disp_Not_Defined_Elsewhere","a_disp_Childrens_or_Cancer","a_disp_Disaster_Care_Site","a_disp_Prison_Jail","a_DX_Residual","a_Unknown_lang","a_blank_inv_lang","a_Zip_Foreign","dx_Factors_Influencing_Health_St","a_dx_Factors_Influencing_Health_","PLS_Other_Unknown","a_PLS_Other_Unknown"
"2439",106191450,"KAISER FOUNDATION HOSPITAL - WOODLAND HILLS","Los Angeles","General Acute Care Hospital","5601 De Soto Ave","Woodland Hills","91367","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",23124,20010,6,3507,2864,5596,4946,4183,5170,5594,5518,5762,0,0,0,0,0,9880,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7707,14291,108,19054,0,563,279,5457,11,3093,1051,2963,1000,8018,3009,151,4085,10,51,1945,5019,1100,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43140,0,39839,2336,1693,1701,0,24,84,161,164,324,621,852,1160,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2382,4,830,0,25,43,633,516,130,167,834,367,73,114,95,68,258,29,30,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394,90,3117,171,2019,4,0,0,0,1956,24,20,0,0,27,0,0,0,0,0,0,0,7,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,2,0,305,0,0,0,0,0,173,3911,3222,208,272,24965,11064,31771,555,424,33,84,24,10,522,40089,344,0,2,1037,6,3,0,345,48,48,1,9,310,134,8,35,19,2521,535,2853,6,142,21,144,1298,156,10,7,0,1313,302,0,0,0,0,0,2,4,12,0,0,0,0,0
"2440",106196035,"KAISER FOUNDATION HOSPITAL - BALDWIN PARK","Los Angeles","General Acute Care Hospital","1011 Baldwin Park Blvd","Baldwin Park","91706","200-299","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",43501,36646,4,12010,7892,10943,9551,8575,8705,8244,7661,6570,0,0,0,0,0,53294,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20538,18223,138,36713,0,1539,418,7842,21,6950,1613,5168,2751,15270,5041,248,7974,14,182,2694,10802,2267,8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80151,0,67290,11384,2558,2564,0,35,194,259,434,680,1059,1263,1192,0,0,0,0,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3028,3,1626,0,45,76,1111,807,260,221,1225,481,92,167,120,56,343,63,40,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5122,145,4165,801,2019,6,0,0,0,4436,103,80,0,0,39,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,1075,1,0,0,0,0,492,8033,2896,147,651,12425,53768,25307,1101,396,46,140,6,98,760,75324,302,0,14,1942,16,6,0,472,23,62,1,20,775,215,3,60,36,1274,2797,2304,21,293,29,177,1736,189,5,14,0,2220,449,0,5,0,0,0,8,5,6,0,0,0,0,0
"2441",106196403,"KAISER FOUNDATION HOSPITAL - DOWNEY","Los Angeles","General Acute Care Hospital","9333 Imperial Hwy","Downey","90242","300-499","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",57809,43885,4,15019,8815,15193,13640,11703,11284,10593,8759,6692,0,0,0,0,0,63168,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24062,20940,199,52478,0,3126,732,10289,38,7704,2229,7158,3400,15581,6765,370,10173,26,250,4160,12859,2769,13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101698,0,85954,14970,4259,4006,0,152,358,520,767,1115,1656,1832,1711,0,0,0,0,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,4451,11,3047,0,63,195,1727,1240,387,317,2216,539,183,260,221,110,603,109,69,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265,110,6481,1666,2019,154,0,0,0,3888,131,100,0,0,80,0,0,0,0,0,0,0,2,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,2,0,1223,3,0,0,0,1,255,5131,16029,214,663,14009,64295,36177,1028,3918,47,144,4,33,1315,93218,437,0,7,1539,3,3,0,789,117,49,9,32,618,1445,6,87,52,1855,4223,4019,22,475,67,271,2281,238,25,31,3,4264,604,1,3,0,0,0,5,0,8,1,0,0,0,0
"2442",106196405,"PALMDALE REGIONAL MEDICAL CENTER","Los Angeles","General Acute Care Hospital","38600 Medical Center Dr","Palmdale","93551","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Investor - Corporation","Emergency - Basic",37792,28666,0,10595,8156,12191,10086,7923,7732,5573,2533,1668,1,0,0,0,0,27706,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35993,6941,1498,17929,0,1753,371,4502,22,4716,1339,4374,2131,11325,4848,244,5905,5,51,2616,11249,2125,8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66458,0,60994,5012,3529,3378,0,60,417,637,798,1330,1581,1113,971,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,3267,317,754,0,31,116,1568,1073,484,366,763,700,102,129,213,238,842,177,80,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6907,64,6026,803,2019,0,0,0,0,4097,0,79,0,0,35,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,1047,284,16836,103,49,19890,30530,35238,499,358,64,23,183,1199,183,63780,52,0,8,86,22,0,0,695,225,31,0,66,62,1544,6,10,129,2958,2228,4585,94,158,221,217,761,152,8,171,1,4531,498,0,14,0,0,175,17,8,6,3,0,0,0,0
"2443",106201281,"MADERA COMMUNITY HOSPITAL","Madera","General Acute Care Hospital","1250 E Almond Ave","Madera","93637","100-149","Non-Trauma Center","Rural","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",19309,14256,0,2584,3345,6490,5794,4622,4179,3086,2012,1453,0,0,0,0,0,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19414,5503,1226,4194,0,1525,155,2300,11,3377,891,2592,1138,6665,1966,124,2864,9,23,2141,3514,997,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33565,0,23389,10048,1184,1039,0,23,169,232,234,369,429,385,379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,1030,119,187,0,34,29,409,440,171,141,347,180,19,29,52,39,252,39,36,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,19,1623,581,2019,3,0,0,0,3228,0,37,0,0,16,0,0,0,0,0,0,0,0,1,0,8,NA,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,28,605,1850,2237,0,28753,22026,9358,3114,969,60,2,0,788,226,28312,93,0,0,0,0,0,0,489,0,0,4,1,61,140,82,0,1,1936,1291,923,9,80,56,59,183,0,1,0,0,1454,270,0,0,0,0,112,0,0,0,0,0,0,0,0
"2444",106204019,"VALLEY CHILDREN'S HOSPITAL","Madera","General Acute Care Hospital","9300 Valley Children's Pl","Madera","93636","300-499","Level II - Pediatric","Rural","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",46526,51367,0,72163,25046,426,122,70,44,15,4,3,0,0,0,0,0,9113,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78092,15,2783,14209,0,52,255,1385,172,5365,568,3366,4731,17857,2119,88,9206,3,1353,633,29011,2876,18611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97893,0,78494,19238,3451,4479,0,2319,75,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058,4,97,1737,0,0,294,74,1177,419,332,289,758,180,118,559,97,2648,290,133,0,182,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7930,61,6371,1489,2019,5536,0,0,0,2794,0,34,0,0,38,0,0,0,0,0,0,0,0,13,0,14,NA,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,112,3202,3449,12348,29,69608,74918,22604,291,37,3,0,0,0,19,97529,0,0,0,0,1,0,0,242,0,4,0,17,313,366,1164,4,5,5443,5417,2491,22,0,4,27,4,0,7,22,6,7787,1,57,1,0,0,0,13,4,5,0,0,0,0,0
"2445",106210992,"KAISER FOUNDATION HOSPITAL - SAN RAFAEL","Marin","General Acute Care Hospital","99 Montecillo Rd","San Rafael","94903","100-149","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",14255,12642,1,1717,2145,2351,2443,2719,3611,3929,3979,4004,0,0,0,0,0,3996,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,9640,652,12673,0,228,98,2812,8,1479,437,1478,445,7478,1845,46,2310,11,16,1292,2478,865,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26898,0,25414,1202,1459,1426,0,16,48,69,147,266,543,776,1020,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2094,8,712,0,3,34,648,466,91,115,651,350,52,58,77,75,189,35,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,78,2749,57,2019,0,0,0,0,1402,1,27,0,0,15,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,97,1144,1257,314,98,19287,3654,22596,287,226,56,233,37,101,247,25209,213,0,10,265,12,2,0,461,1,15,1,11,135,86,16,9,15,2430,160,2716,9,183,30,95,491,105,5,11,0,1605,346,0,10,0,0,4,11,0,1,0,0,0,0,0
"2446",106211006,"MARINHEALTH MEDICAL CENTER","Marin","General Acute Care Hospital","250 Bon Air Rd","Greenbrae","94904","200-299","Level III","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",15556,14430,2,3671,2913,3024,3663,3613,3662,3303,3274,2865,0,0,0,0,0,301,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10358,7939,839,8939,0,527,75,2492,8,1745,452,1749,611,7931,2203,54,2539,4,42,1535,2783,1023,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29988,0,25072,4900,2430,3003,0,39,171,336,372,646,1000,1253,1572,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,3356,252,779,0,15,73,1107,680,219,237,755,813,108,167,191,283,525,159,77,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433,2,5069,362,2019,44,0,0,0,1913,0,101,2,0,22,0,0,0,0,0,0,0,21,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,43,3,0,0,0,0,55,1156,1770,0,50,26624,7488,22454,112,205,36,5,169,240,102,28865,152,9,35,24,3,10,0,340,0,0,60,5,177,227,0,9,14,4973,577,4843,13,194,97,210,704,140,35,61,9,2608,1219,0,4,0,0,151,6,0,0,10,0,0,0,0
"2447",106214034,"NOVATO COMMUNITY HOSPITAL","Marin","General Acute Care Hospital","180 Rowland Way","Novato","94945","1-49","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",7826,6765,0,1333,1432,1465,1835,1821,1837,1720,1592,1556,0,0,0,0,0,2215,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,4252,358,3593,0,152,45,945,2,1066,239,946,290,3711,866,14,1207,5,8,1072,1635,702,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14591,0,11979,2360,736,722,0,8,40,64,105,158,237,336,510,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1014,22,168,0,1,26,248,198,91,82,341,174,14,20,37,56,117,30,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,22,1342,90,2019,0,0,0,0,985,0,27,0,0,9,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,10,359,689,314,54,10517,3742,10199,290,68,12,2,2,101,49,13956,38,0,5,12,24,32,0,134,35,23,12,3,38,43,11,4,20,1240,160,1264,34,96,42,51,314,58,9,21,23,591,246,3,4,0,0,0,2,4,0,1,0,0,0,0
"2448",106220733,"JOHN C FREMONT HEALTHCARE DISTRICT","Mariposa","General Acute Care Hospital","5189 Hospital Rd","Mariposa","95338","1-49","Non-Trauma Center","Rural","SMALL/RURAL","Non teaching","District","Emergency - Standby",3507,3010,1,544,615,756,845,617,863,941,754,583,0,0,0,0,0,176,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,1774,146,3370,0,71,25,545,1,593,136,371,95,1831,318,24,405,2,2,266,910,292,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518,0,6421,61,177,118,0,0,12,18,20,36,60,70,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,177,1,81,0,1,1,57,38,14,27,2,11,3,0,12,15,98,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,2,292,1,2019,0,0,0,0,617,0,8,0,0,4,0,0,0,0,0,0,0,17,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,484,1,0,0,0,0,267,102,58,25,17,5558,521,5512,631,177,7,0,0,35,58,5559,10,0,18,5,0,0,0,133,0,8,134,8,1,3,2,0,16,264,8,275,12,31,8,4,29,1,0,1,0,178,42,0,0,0,0,1,0,0,0,0,0,0,0,0
"2449",106231013,"MENDOCINO COAST DISTRICT HOSPITAL","Mendocino","General Acute Care Hospital","700 River Dr","Fort Bragg","95437","1-49","Non-Trauma Center","Rural","SMALL/RURAL","Non teaching","District","Emergency - Standby",4562,4470,0,663,683,1017,1141,1011,1107,1416,1246,748,0,0,0,0,0,1260,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,2938,516,1598,0,126,24,686,1,637,133,471,87,2266,682,28,717,9,4,554,991,399,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032,0,8462,549,303,303,0,7,6,26,31,69,117,189,154,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,397,18,53,0,1,9,86,112,38,22,21,76,13,16,19,32,129,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,4,578,24,2019,7,0,0,0,508,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,93,43,76,2,8,7511,1008,7877,370,249,12,1,0,73,58,8250,8,8,1,1,0,1,0,113,2,0,25,7,2,1,0,1,1,553,31,575,0,43,9,29,32,1,2,3,3,342,141,1,0,0,0,0,3,0,0,0,0,0,0,0
"2450",106231396,"ADVENTIST HEALTH UKIAH VALLEY","Mendocino","General Acute Care Hospital","275 Hospital Dr","Ukiah","95482","50-99","Level IV","Rural","SMALL/RURAL","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",16171,14241,4,4253,3418,4585,4442,3594,3509,3022,2125,1467,1,0,0,0,0,7296,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16360,5813,1259,4911,0,579,84,1700,13,1932,558,1920,1099,6039,2071,52,2787,9,48,1724,3976,1426,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30416,0,26595,3751,1137,1081,0,23,102,141,156,295,443,457,513,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,1175,96,310,0,23,15,354,323,138,179,307,218,34,34,85,64,313,55,57,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,5,2018,195,2019,88,0,0,0,1967,106,35,0,0,18,0,0,0,0,0,0,0,9,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,46,0,273,18,2,0,0,0,1888,170,478,178,27,19824,8242,21883,652,292,12,2,46,215,241,28898,38,0,0,11,0,0,0,381,5,3,0,101,15,31,2,2,23,1760,310,1891,17,99,51,56,389,42,12,2,1,1290,268,0,0,0,0,7,3,0,0,0,0,0,0,0
"2451",106234038,"ADVENTIST HEALTH HOWARD MEMORIAL","Mendocino","General Acute Care Hospital","95490","Willits","95490","1-49","Level IV","Rural","SMALL/RURAL","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",7024,6629,2,1783,1555,1990,1965,1560,1566,1572,1054,606,4,0,0,0,0,1655,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6748,2683,548,2498,0,223,48,796,6,964,256,827,329,3239,780,32,1083,2,21,481,1976,661,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13655,0,13052,571,605,580,0,17,58,104,127,153,231,256,231,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,630,38,155,0,4,11,146,170,71,39,224,228,46,17,38,39,108,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,3,1142,40,2019,8,0,0,0,1152,26,17,0,0,9,0,0,0,0,0,0,0,3,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27,0,119,15,1,0,0,0,1051,49,166,182,1,10306,1885,11636,420,156,5,0,1,131,70,12834,30,0,0,4,0,0,0,206,4,2,0,96,4,6,3,1,10,981,93,1086,6,93,32,18,146,22,7,3,0,689,171,1,2,0,0,1,0,0,0,0,0,0,0,0
"2452",106240924,"MEMORIAL HOSPITAL LOS BANOS","Merced","General Acute Care Hospital","520 W I St","Los Banos","93635","1-49","Non-Trauma Center","Rural","SMALL/RURAL","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",16786,12790,0,5616,4126,4425,4360,3238,2841,2328,1575,1067,0,0,0,0,0,19159,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17440,4722,519,4434,0,823,110,1745,10,2168,477,1959,673,5169,2645,48,2878,7,72,987,4822,1157,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29576,0,22846,6606,464,414,0,11,44,68,89,125,165,181,191,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,512,10,100,0,9,1,151,141,61,55,175,85,7,5,15,22,122,19,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,19,684,175,2019,4,0,0,0,2461,0,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,67,155,1164,224,224,8477,21229,8215,1018,364,23,4,12,92,139,27797,57,7,50,8,2,3,0,292,7,3,5,6,8,42,4,13,4,400,442,434,2,49,26,16,128,10,10,17,1,499,120,1,1,0,0,0,0,0,0,1,0,0,0,0
"2453",106240942,"MERCY MEDICAL CENTER - MERCED","Merced","General Acute Care Hospital","333 Mercy Ave","Merced","95340","150-199","Non-Trauma Center","Urban","Non Rural","Non teaching","Non-profit Corporation (incl. Church-related)","Emergency - Basic",32170,24812,0,8992,6860,9889,8814,6376,6189,4663,2824,2375,0,0,0,0,0,1016,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35503,9580,1061,7459,0,2000,242,4853,10,4324,912,3630,1672,10981,4055,102,5007,4,173,2505,8468,1641,5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56982,0,48786,7399,4053,3817,0,68,406,733,810,1328,1539,1478,1481,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,4291,120,786,0,115,144,1509,1269,627,453,1153,612,122,156,161,215,987,237,68,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870,234,6637,986,2019,27,0,0,0,3376,3,112,0,0,26,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,125,2207,4660,134,61,47966,28764,27600,1073,3092,65,10,8,327,146,51921,197,22,2,99,5,15,0,561,194,15,0,21,431,586,50,7,68,6547,2830,4982,58,324,269,159,806,185,27,38,18,4661,1346,0,8,2,0,27,9,9,4,0,0,0,0,0
